,model,fuel
402,0.9485879797248371,0.5
403,0.8397296644943278,0.5
404,0.6220130340333092,0.5
405,0.7818006275645668,0.5
406,0.5085686700458605,0.5
407,0.2087859039343471,0.5
408,0.26864590876176686,0.5
409,0.3106444605358436,0.5
410,0.8018344195027758,0.0
411,0.10209992758870384,0.5
412,0.40839971035481537,0.5
413,0.8682114409847936,0.0
414,0.868452811972001,0.5
415,0.8689355539464156,0.5
416,0.6545981173062998,0.5
417,0.868452811972001,0.0
418,0.5447743181269612,0.5
419,0.18899348298334542,0.5
420,0.9502775766352884,0.5
421,0.3750905141202028,0.5
422,0.9669321747525947,0.5
423,0.6859763456432537,0.0
424,0.6859763456432537,0.0
425,0.11103065411537534,0.5
426,0.1716147719044171,1.0
427,0.2968863142650254,0.5
428,0.24861211682355783,0.5
429,0.4853970552739561,0.5
430,0.6859763456432537,0.5
431,0.5445329471397539,0.5
432,0.5413951243060584,0.5
433,0.9090031378228337,0.5
434,0.5290852039584842,0.0
435,0.5290852039584842,0.0
436,0.42939898624185374,0.5
437,0.8184890176200821,0.5
438,0.22616461501327542,0.5
439,0.0041033067825247405,0.5
440,0.9666908037653874,0.5
441,0.6666666666666667,0.5
442,0.6222544050205165,0.5
443,0.3425054308472122,0.5
444,0.058170407916968384,0.5
445,0.8018344195027758,0.0
446,0.9326574945691528,0.5
447,0.07796282886797007,0.0
448,0.812696113927106,0.5
449,0.42577842143374367,0.5
450,0.04489500362056481,0.0
451,0.2259232440260681,0.5
452,0.40839971035481537,0.5
453,0.5981173062997828,0.5
454,0.4277093893314024,0.5
455,0.9273473328505913,0.5
456,0.3053342988172822,0.5
457,0.5346367366642529,1.0
458,0.04006758387641805,0.0
459,0.9763456432536809,0.5
460,0.40839971035481537,0.5
461,0.8682114409847936,0.0
462,0.868452811972001,0.5
463,0.04006758387641805,0.0
464,0.04006758387641805,0.5
465,0.0041033067825247405,0.5
466,0.8740043446777698,0.5
467,0.868452811972001,0.0
468,0.4125030171373401,0.5
469,0.073618151098238,0.0
470,0.5264301230992035,0.5
471,0.39681390296886315,0.5
472,0.8397296644943278,0.75
473,0.16606323919864832,0.5
474,0.13613323678493847,0.0
475,0.6022206130823076,0.5
476,0.5604634322954382,0.5
477,0.9782766111513397,0.5
478,0.2061308230750664,0.5
479,0.6859763456432537,0.0
480,0.25850832729905865,0.0
481,0.40888245232923004,0.5
482,0.5454984310885832,0.5
483,0.38450398262128893,0.5
484,0.8846246681148926,0.5
485,0.8974173304368815,0.5
486,0.7825247405261888,0.5
487,0.9678976587014241,0.5
488,0.4163649529326575,0.5
489,0.23750905141202028,0.75
490,0.17523533671252717,0.5
491,0.6251508568670047,0.5
492,0.906348056963553,0.5
493,0.0890658942795076,0.5
494,0.774800868935554,0.5
495,0.3106444605358436,0.5
496,0.6022206130823076,0.5
497,0.6859763456432537,0.0
498,0.907072169925175,0.0
499,0.6859763456432537,0.0
500,0.0871349263818489,0.5
501,0.21675114651218924,0.0
502,0.6859763456432537,0.0
503,0.011103065411537534,0.5
504,0.6729423123340574,0.5
505,0.853487810765146,0.5
506,0.5232923002655081,0.5
507,0.18464880521361332,0.5
508,0.6729423123340574,0.5
509,0.7113202993000242,0.75
510,0.7825247405261888,0.5
511,0.9575187062515086,0.5
512,0.0871349263818489,0.5
513,0.5486362539222785,0.5
514,0.6748732802317162,0.5
515,0.0871349263818489,0.5
516,0.9333816075307748,1.0
517,0.5486362539222785,0.5
518,0.37798696596669085,0.5
519,0.25343953656770457,0.75
520,0.9575187062515086,0.5
521,0.19623461259956554,0.5
522,0.6287714216751147,0.5
523,0.5677045619116582,0.5
524,0.09461742698527638,0.5
525,0.9695872556118755,0.5
526,0.5085686700458605,0.5
527,0.051894762249577606,0.5
528,0.9215544291576153,0.5
529,0.17982138546946658,0.5
530,0.9920347574221579,0.5
531,0.4808110065170167,0.5
532,0.6681148925899107,0.5
533,0.18295920830316198,0.5
534,0.8213854694665702,0.0
535,0.46463915037412507,0.0
536,0.058170407916968384,0.5
537,0.9920347574221579,1.0
538,0.051894762249577606,0.5
539,0.8213854694665702,0.0
540,0.9958966932174753,0.5
541,0.28071445812213375,0.5
542,0.02920588945208786,0.5
543,0.5558773835384987,0.5
544,0.8006275645667391,0.0
545,0.7016654598117307,0.5
546,0.9669321747525947,0.5
547,0.5585324643977794,0.5
548,0.7016654598117307,0.5
549,0.26550808592807146,0.5
550,0.314506396331161,0.5
551,0.9729664494327782,0.5
552,0.26864590876176686,0.5
553,0.20709630702389573,0.5
554,0.3782283369538982,0.5
555,0.011103065411537534,0.5
556,0.2445088100410331,0.0
557,0.0041033067825247405,0.5
558,0.5713251267197683,0.5
559,0.9983104030895487,0.5
560,0.0004827419744146754,0.5
561,0.051894762249577606,0.5
562,0.9046584600531017,0.5
563,0.6022206130823076,0.5
564,0.47429398986241855,0.0
565,0.22375090514120205,0.5
566,0.9575187062515086,0.5
567,0.980690321023413,0.5
568,0.42577842143374367,0.5
569,0.6220130340333092,0.5
570,0.5713251267197683,0.5
571,0.6859763456432537,0.5
572,0.42577842143374367,0.5
573,0.49867245957035966,0.5
574,0.7274921554429158,0.5
575,0.02293024378469708,0.5
576,0.008689355539464157,0.0
577,0.7142167511465122,0.5
578,0.19623461259956554,0.5
579,0.7255611875452571,0.5
580,0.9703113685734975,0.5
581,0.8843832971276853,0.5
582,0.8689355539464156,0.0
583,0.0041033067825247405,0.5
584,0.2087859039343471,0.5
585,0.7680424812937485,0.5
586,0.17402848177649047,0.5
587,0.8723147477673184,0.5
588,0.5129133478155926,0.5
589,0.3772628530050688,0.5
590,0.04055032585083273,0.0
591,0.5324643977793869,0.5
592,0.24137098720733768,0.5
593,0.9905865314989138,0.5
594,0.3067825247405262,0.5
595,0.39681390296886315,0.5
596,0.09461742698527638,0.5
597,0.6220130340333092,0.5
598,0.8740043446777698,0.5
599,0.12309920347574223,0.0
600,0.25343953656770457,0.5
601,0.6859763456432537,0.0
602,0.6859763456432537,0.0
603,0.4984310885831523,0.5
604,0.8793145063963312,0.5
605,0.42577842143374367,0.5
606,0.8489017620082067,0.5
607,0.35964277093893315,0.5
608,0.2165097755249819,0.5
609,0.5324643977793869,0.5
610,0.4853970552739561,0.5
611,0.9314506396331161,0.5
612,0.011103065411537534,0.5
613,0.23171614771904417,0.5
614,0.18778662804730872,0.5
615,0.06637702148201786,0.5
616,0.6558049722423365,0.5
617,0.11899589669321749,0.5
618,0.11827178373159547,0.5
619,0.8843832971276853,0.5
620,0.7929036929761043,0.5
621,0.9314506396331161,0.5
622,0.314506396331161,0.5
623,0.2582669563118513,0.5
624,0.8925899106927347,0.5
625,0.3849867245957036,0.5
626,0.8052136133236786,0.5
627,0.27323195751870627,0.5
628,0.0041033067825247405,0.5
629,0.6620806179097273,0.5
630,0.5264301230992035,0.5
631,0.6620806179097273,0.5
632,0.40839971035481537,0.5
633,0.055998069032102346,0.5
634,0.39681390296886315,0.5
635,0.004586048756939416,0.0
636,0.25247405261887523,0.5
637,0.05068790731354091,0.5
638,0.314506396331161,0.5
639,0.0871349263818489,0.5
640,0.3087134926381849,0.5
641,0.8129374849143133,1.0
642,0.019551049963794354,0.5
643,0.812696113927106,0.5
644,0.6681148925899107,0.5
645,0.44388124547429403,0.0
646,0.8875211199613807,0.5
647,0.37315954622254405,0.5
648,0.18899348298334542,0.5
649,0.8740043446777698,0.5
650,0.4752594738112479,0.0
651,0.9123823316437365,0.5
652,0.5346367366642529,0.5
653,0.13420226888727976,0.0
654,0.40767559739319337,0.0
655,0.9186579773111272,0.5
656,0.4718802799903452,0.5
657,0.8160753077480087,0.5
658,0.7825247405261888,0.5
659,0.7825247405261888,0.5
660,0.4641564083997104,0.5
661,0.4641564083997104,0.5
662,0.3719526912865074,0.5
663,0.8257301472363022,0.5
664,0.8877624909485881,0.5
665,0.5961863384021241,0.5
666,0.981414433985035,0.5
667,0.8843832971276853,0.5
668,0.8843832971276853,1.0
669,0.792662321988897,0.0
670,0.43398503499879315,0.0
671,0.18585566014965002,0.5
672,0.04006758387641805,0.0
673,0.0041033067825247405,0.5
674,0.073618151098238,0.0
675,0.43905382573014723,0.0
676,0.792662321988897,0.0
677,0.792662321988897,0.0
678,0.42577842143374367,0.0
679,0.9575187062515086,0.5
680,0.43905382573014723,0.0
681,0.5324643977793869,0.5
682,0.5850832729905866,0.5
683,0.7494569152787836,0.5
684,0.8397296644943278,0.5
685,0.2389572773352643,0.5
686,0.10137581462708183,0.5
687,0.6760801351677529,0.5
688,0.812696113927106,0.5
689,0.37798696596669085,0.5
690,0.7929036929761043,0.5
691,0.19357953174028483,0.5
692,0.7282162684045378,0.5
693,0.3219888969345885,0.5
694,0.5592565773594014,0.5
695,0.5585324643977794,0.5
696,0.314506396331161,0.5
697,0.28071445812213375,0.5
698,0.07265266714940864,0.5
699,0.4923968139029689,0.5
700,0.5486362539222785,0.5
701,0.8718320057929038,0.5
702,0.9215544291576153,0.5
703,0.8600048274197442,0.5
704,0.7274921554429158,0.5
705,0.42577842143374367,0.5
706,0.42577842143374367,0.5
707,0.7289403813661598,0.5
708,0.5619116582186822,0.5
709,0.25343953656770457,0.5
710,0.2553705044653633,0.5
711,0.5713251267197683,0.5
712,0.6748732802317162,0.5
713,0.55394641564084,0.5
714,0.4718802799903452,0.0
715,0.14313299541395125,0.0
716,0.49722423364711565,0.5
717,0.9324161235819455,0.5
718,0.44846729423123344,0.5
719,0.7779386917692493,0.5
720,0.44557084238474537,0.0
721,0.12647839729664495,0.0
722,0.3084721216509776,0.5
723,0.5621530292058895,0.5
724,0.9415882210958243,0.5
725,0.6309437605599807,0.5
726,0.6287714216751147,0.5
727,0.389572773352643,0.5
728,0.6005310161718561,0.5
729,0.19188993482983346,0.5
730,0.6748732802317162,0.5
731,0.38329712768525226,0.5
732,0.6729423123340574,0.5
733,0.5324643977793869,0.5
734,0.7460777214578808,0.5
735,0.314506396331161,0.5
736,0.7323195751870626,0.5
737,0.18295920830316198,0.5
738,0.04006758387641805,0.5
739,0.4125030171373401,0.5
740,0.7274921554429158,0.5
741,0.0041033067825247405,0.5
742,0.7016654598117307,0.5
743,0.4923968139029689,0.5
744,0.9669321747525947,0.5
745,0.7079411054791215,0.5
746,0.8689355539464156,0.5
747,0.6664252956794594,0.5
748,0.3989862418537292,0.5
749,0.9575187062515086,0.5
750,0.9695872556118755,0.5
751,0.42577842143374367,0.5
752,0.8740043446777698,0.5
753,0.7861453053342988,0.5
754,0.6700458604875694,0.5
755,0.6748732802317162,0.5
756,0.18295920830316198,0.5
757,0.3410572049239681,0.5
758,0.4359160028964519,0.5
759,0.5346367366642529,0.5
760,0.5585324643977794,0.5
761,0.9094858797972484,0.5
762,0.5476707699734492,0.5
763,0.496741491672701,0.5
764,0.8740043446777698,0.5
765,0.5346367366642529,0.5
766,0.461018585566015,0.5
767,0.0041033067825247405,0.5
768,0.18295920830316198,0.5
769,0.9640357229061067,0.5
770,0.8689355539464156,0.5
771,0.8740043446777698,0.5
772,0.8913830557566981,0.5
773,0.3084721216509776,0.5
774,0.37026309437605603,0.5
775,0.868452811972001,0.5
776,0.9324161235819455,0.5
777,0.8018344195027758,0.5
778,0.9782766111513397,0.5
779,0.37315954622254405,0.5
780,0.3989862418537292,0.5
781,0.04055032585083273,0.5
782,0.3989862418537292,0.5
783,0.314506396331161,0.5
784,0.9324161235819455,0.5
785,0.9575187062515086,0.5
786,0.5346367366642529,0.5
787,0.4125030171373401,0.5
788,0.777697320782042,0.5
789,0.6022206130823076,0.5
790,0.8713492638184891,0.5
791,0.4923968139029689,0.5
792,0.2464397779386918,0.0
793,0.1723388848660391,0.5
794,0.04827419744146754,0.5
795,0.30798937967656287,0.5
796,0.3989862418537292,0.5
797,0.0999275887038378,0.0
798,0.8245232923002656,0.0
799,0.5261887521119961,0.5
800,0.4923968139029689,0.5
801,0.7511465121892349,0.5
802,0.7079411054791215,0.5
803,0.09582428192131306,0.5
804,0.5006034274680183,0.5
805,0.073618151098238,0.5
806,0.8131788559015207,0.5
807,0.9353125754284335,0.5
808,0.4125030171373401,0.5
809,0.3084721216509776,0.5
810,0.6285300506879073,0.5
811,0.07313540912382333,0.5
812,0.24185372918175235,0.5
813,0.5394641564083997,0.5
814,0.28071445812213375,0.5
815,0.22519913106444606,0.5
816,0.7328023171614773,0.5
817,0.42577842143374367,0.5
818,0.8797972483707459,0.5
819,0.4407434226405986,0.0
820,0.5998069032102341,0.5
821,0.6753560222061309,0.5
822,0.9418295920830316,0.5
823,0.7723871590634807,0.5
824,0.6763215061549602,0.5
825,0.7494569152787836,0.5
826,0.7021482017861453,0.5
827,0.011103065411537534,0.5
828,0.2855418778662805,0.5
829,0.6760801351677529,0.5
830,0.19623461259956554,0.5
831,0.6929761042722665,0.5
832,0.5594979483466087,0.5
833,0.5621530292058895,0.5
834,0.8969345884624669,0.5
835,0.32754042964035723,0.5
836,0.6784938450398262,0.5
837,0.6818730388607289,0.5
838,0.20033791938209028,0.75
839,0.6635288438329713,0.5
840,0.18030412744388125,0.5
841,0.5959449674149168,0.5
842,0.30967897658701427,0.5
843,0.3087134926381849,0.5
844,0.5959449674149168,0.5
845,0.7431812696113927,0.5
846,0.6683562635771181,0.5
847,0.4407434226405986,0.5
848,0.9797248370745837,0.5
849,0.4586048756939416,0.5
850,0.9608979000724114,0.5
851,0.8740043446777698,0.5
852,0.5563601255129134,0.5
853,0.013275404296403573,0.5
854,0.3970552739560705,0.5
855,0.44846729423123344,0.5
856,0.461018585566015,0.5
857,0.6705286024619841,0.5
858,0.0685493603668839,0.5
859,0.14240888245232924,0.5
860,0.7113202993000242,0.75
861,0.9599324161235819,0.5
862,0.8131788559015207,0.5
863,0.9314506396331161,0.5
864,0.4359160028964519,0.5
865,0.48781076514602945,0.5
866,0.4680183441950278,0.0
867,0.7016654598117307,0.5
868,0.5172580255853246,0.5
869,0.4482259232440261,0.5
870,0.8925899106927347,0.5
871,0.2850591358918658,0.5
872,0.8740043446777698,0.5
873,0.33767801110306545,0.5
874,0.8831764421916486,0.5
875,0.8052136133236786,0.0
876,0.8781076514602945,0.5
877,0.7670769973449192,0.5
878,0.7668356263577119,0.5
879,0.7670769973449192,0.5
880,0.42577842143374367,0.5
881,0.9816558049722424,0.5
882,0.979242095100169,0.5
883,0.9782766111513397,0.5
884,0.06830798937967657,0.5
885,0.37026309437605603,0.5
886,0.5027757663528845,0.0
887,0.04006758387641805,0.5
888,0.7134926381848902,0.5
889,0.41733043688148685,0.5
890,0.4923968139029689,0.5
891,0.977793869176925,0.5
892,0.9584841902003379,0.5
893,0.25102582669563117,0.5
894,0.7953174028481776,0.5
895,0.5346367366642529,0.5
896,0.6659425537050447,0.5
897,0.9140719285541878,0.5
898,0.2541636495293266,0.5
899,0.5988414192614048,0.5
900,0.2582669563118513,0.5
901,0.11151339608979001,0.5
902,0.5949794834660874,0.5
903,0.792662321988897,0.5
904,0.5655322230267922,0.0
905,0.3934347091479604,0.5
906,0.8237991793386436,0.5
907,0.59111754767077,0.5
908,0.42577842143374367,0.5
909,0.27323195751870627,0.5
910,0.7979724837074584,0.5
911,0.3772628530050688,0.5
912,0.44557084238474537,0.0
913,0.4436398744870867,0.0
914,0.4923968139029689,0.5
915,0.43567463190924455,0.5
916,0.4354332609220372,0.5
917,0.4482259232440261,0.5
918,0.3750905141202028,0.5
919,0.389572773352643,0.5
920,0.9775524981897177,0.5
921,0.5674631909244509,0.5
922,0.7255611875452571,0.5
923,0.7255611875452571,0.5
924,0.8843832971276853,0.5
925,0.496741491672701,0.5
926,0.28288679700699976,0.5
927,0.49650012068549365,0.5
928,0.1909244508810041,0.5
929,0.18247646632874728,0.0
930,0.0041033067825247405,0.0
931,0.9575187062515086,0.5
932,0.3683321264783973,0.5
933,0.9314506396331161,0.5
934,0.812696113927106,1.0
